X,Y,OBJECTID,TRADE_NAME,LICENCE_NUMBER,licence_status,ISSUED_DATE,Covers_FROM,Covers_TO,LICENCE_TYPE_NAME,naics_description,trade_description,MailingAddress,gislink,legal_id,AMOUNT,CIVIC_UNIT,CIVIC_HOUSE,CIVIC_STREET,CIVIC_ADDRESS,Neighbourhood
472526.0073,5362688.7822,1374,LIFELABS BC LP,16088,APPROVED,20231211,20240101,20241231,PERSONAL SERVICES - MEDICAL SERVICE / SUPPLIES,Health care & social assistance / Ambulatory health care services / Home health care services,PERSONAL SERVICES - MEDICAL SERVICE / SUPPLIES,"ATTN:  FACILITY SERVICES BC
3680 GILMORE WAY
BURNABY BC  V5G 4V8",02144029,757220020731092653680000,100,210,547,MICHIGAN ST,"210-547 MICHIGAN ST
VICTORIA BC  V8V 1S5",JAMES BAY
475315.8468,5365816.5097,1375,LIFELABS BC LP,16086,APPROVED,20231211,20240101,20241231,PERSONAL SERVICES - MEDICAL SERVICE / SUPPLIES,Health care & social assistance / Ambulatory health care services / Home health care services,PERSONAL SERVICES - MEDICAL SERVICE / SUPPLIES,"ATTN:  FACILITY SERVICES BC
3680 GILMORE WAY
BURNABY BC  V5G 4V8",023-477-989,1920020328202319620000,100,220,1641,HILLSIDE AVE,"220-1641 HILLSIDE AVE
VICTORIA BC  V8T 5G1",OAKLANDS
471827.5917,5364485.7827,1376,LIFELABS BC LP,16084,APPROVED,20231211,20240101,20241231,PERSONAL SERVICES - MEDICAL SERVICE / SUPPLIES,Health care & social assistance / Ambulatory health care services / Home health care services,PERSONAL SERVICES - MEDICAL SERVICE / SUPPLIES,"ATTN:  FACILITY SERVICES BC
3680 GILMORE WAY
BURNABY BC  V5G 4V8",13088002,079420020919091942210000,100,230,174,WILSON ST,"230-174 WILSON ST
VICTORIA BC  V9A 7N6",VICTORIA WEST
472861.7391,5363541.7149,1377,LIFELABS BC LP,16082,APPROVED,20231211,20240101,20241231,PERSONAL SERVICES - MEDICAL SERVICE / SUPPLIES,Health care & social assistance / Ambulatory health care services / Home health care services,PERSONAL SERVICES - MEDICAL SERVICE / SUPPLIES,"ATTN:  FACILITY SERVICES BC
3680 GILMORE WAY
BURNABY BC  V5G 4V8",01037004,900820020828110701600000,100,416,645,FORT ST,"416-645 FORT ST
VICTORIA BC  V8W 1G2",DOWNTOWN
474107.6865,5363527.78,1378,BPYA 1382 HOLDINGS LTD,00037228,APPROVED,20240116,20240101,20241231,WASHERS OR  DRYERS - VARIOUS,Real estate & rental & leasing / Real estate / Lessors of real estate,WASHERS OR  DRYERS - VARIOUS,"C/O DEVON PROPERTIES LTD
100-990 FORT ST
VICTORIA BC  V8V 3K2",07493037,1920020328195059170000,44,,1185,YATES ST,"1185 YATES ST
VICTORIA BC  V8V 3N1",FERNWOOD
474107.6865,5363527.78,1379,BPYA 1382 HOLDINGS LTD,17720,APPROVED,20240116,20240101,20241231,NON-TRANSIENT ACCOMMODATION - APARTMENT,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT ACCOMMODATION - APARTMENT,"C/O DEVON PROPERTIES LTD
100-990 FORT ST
VICTORIA BC  V8V 3K2",07493037,1920020328195059170000,620,,1185,YATES ST,"1185 YATES ST
VICTORIA BC  V8V 3N1",FERNWOOD
473233.5207,5363470.1249,1380,BRADBURY MANAGEMENT LTD,1831,APPROVED,20231201,20240101,20241231,BUSINESS SERVICES - CONSULTANT,"Professional, scientific & technical services / Professional, scientific & technical services / Mgmt., scientific & technical consulting serv",BUSINESS SERVICES - CONSULTANT,"814 BROUGHTON ST
VICTORIA BC  V8W 1E4",01004002,724020021121233523670000,100,,814,BROUGHTON ST,"814 BROUGHTON ST
VICTORIA BC  V8W 1E4",DOWNTOWN
474483.3516,5363979.6735,1381,"BRADBURY, SUZANNE",00043573,APPROVED,20231221,20240101,20241231,NON-TRANSIENT ACCOMMODATION - APARTMENT,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT ACCOMMODATION - APARTMENT,"C/O PROLINE MANAGEMENT LTD
888 ATTREE AVE
VICTORIA BC  V9B 0A6",07449034,207520020502152509070000,80,,1717,FERNWOOD RD,"1717 FERNWOOD RD
VICTORIA BC  V8T 2Y3",FERNWOOD
474483.3516,5363979.6735,1382,"BRADBURY, SUZANNE",00043574,APPROVED,20240801,20240101,20241231,WASHERS OR  DRYERS - VARIOUS,Real estate & rental & leasing / Real estate / Lessors of real estate,WASHERS OR  DRYERS - VARIOUS,"C/O PROLINE MANAGEMENT LTD
888 ATTREE AVE
VICTORIA BC  V9B 0A6",07449034,207520020502152509070000,11,,1717,FERNWOOD RD,"1717 FERNWOOD RD
VICTORIA BC  V8T 2Y3",FERNWOOD
473160.0998,5364311.097,1383,BRADLEY JACOBY AND GAMES CPA INC,00032358,APPROVED,20231123,20240101,20241231,PROFESSIONAL - DESIGNATED ACCOUNTANT,"Professional, scientific & technical services / Professional, scientific & technical services / Accounting, tax prep. & bookkeeping services",PROFESSIONAL - DESIGNATED ACCOUNTANT,"732 CALEDONIA AVE
VICTORIA BC  V8T 1E5",025-977-873,243C20040719154520310000,100,,732,CALEDONIA AVE,"732 CALEDONIA AVE
VICTORIA BC  V8T 1E5",BURNSIDE
472750.0472,5363574.9218,1384,WOODWARD & CO LAWYERS LLP,00039656,APPROVED,20231208,20240101,20241231,PROFESSIONAL - BARRISTER / SOLICITOR,"Professional, scientific & technical services / Professional, scientific & technical services / Legal services",PROFESSIONAL - BARRISTER / SOLICITOR,"200-1022 GOVERNMENT ST
VICTORIA BC  V8W 1X7",01069009,74464C151013113622990000,100,200,1022,GOVERNMENT ST,"200-1022 GOVERNMENT ST
VICTORIA BC  V8W 1X7",DOWNTOWN
472531.2641,5365479.1909,1385,"BRADY, CHARLES",24356,APPROVED,20240529,20240101,20241231,NON-TRANSIENT ACCOMMODATION - APARTMENT,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT ACCOMMODATION - APARTMENT,"4358 ALBERT ST
BURNABY BC  V5C 2G1",10730019,1920020328210640100000,45,,626,DUNEDIN ST,"626 DUNEDIN ST
VICTORIA BC  V8T 2L8",BURNSIDE
472964.1527,5365295.2873,1386,VICTORIAN ART GLASS,13030,APPROVED,20240105,20240101,20241231,WHOLESALE - VARIOUS,Wholesale trade,WHOLESALE - VARIOUS,"2822 NANAIMO ST
VICTORIA BC  V8T 4W9",017-974-763,1920020328210100910000,200,,2822,NANAIMO ST,"2822 NANAIMO ST
VICTORIA BC  V8T 4W9",BURNSIDE
472677.8561,5366012.794,1387,MIND GAMES,00039376,APPROVED,20231206,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"389 -3147 DOUGLAS ST
VICTORIA  BC V8Z 6E3",V06841008,62094C170119083427910000,100,359,3147,DOUGLAS ST,"359-3147 DOUGLAS ST
VICTORIA BC  V8Z 6E3",BURNSIDE
473203.2914,5363844.9756,1388,"BRAITHWAITE, JAYNE",00034951,APPROVED,20240111,20240101,20241231,NON-PRINCIPAL RESIDENT OPERATOR - OWNER,Accommodation & food services / Accommodation services / Traveller accommodation,SHORT TERM RENTAL,"1101-760 JOHNSON ST
VICTORIA BC  V8W 0A4",027-683-834,38142C081027131232080000,1500,1101,760,JOHNSON ST,"1101-760 JOHNSON ST
VICTORIA BC  V8W 0A4",DOWNTOWN
472330.3379,5362507.5587,1389,FINE FLORAL DESIGNS BY JANE,5368,APPROVED,20231207,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"159 MENZIES ST
VICTORIA BC  V8V 2G4",02151001,708020020722122844570000,100,,159,MENZIES ST,"159 MENZIES ST
VICTORIA BC  V8V 2G4",JAMES BAY
472868.4265,5363690.0194,1390,HEART OF THE MATTER COUNSELLING,00030612,APPROVED,20231130,20240101,20241231,PROFESSIONAL - HEALTH,Health care & social assistance / Ambulatory health care services / Offices of other health practitioners,PROFESSIONAL - HEALTH,"416-620 VIEW ST
VICTORIA BC  V8W 1J6",01041010,991420020911100003590000,100,416,620,VIEW ST,"416-620 VIEW ST
VICTORIA BC  V8W 1J6",DOWNTOWN
473008.9515,5364862.4185,1391,LACY BRANDT ACCUPUNCTURE,00039979,APPROVED,20240112,20240101,20241231,PERSONAL SERVICES - HEALTH,Other services (exc. Public administration) / Personal & laundry services / Personal care services,PERSONAL SERVICES - HEALTH,"721 KINGS RD
VICTORIA BC  V8T 1W4",09697003,1920020328210147820000,100,,721,KINGS RD,"721 KINGS RD
VICTORIA BC  V8T 1W4",BURNSIDE
474141.6405,5362065.1185,1392,LAUREN BRANDT PILATES & MASSAGE,00043695,APPROVED,20231129,20240101,20241231,PROFESSIONAL - HEALTH,Health care & social assistance / Ambulatory health care services / Offices of other health practitioners,PROFESSIONAL - HEALTH,"203-1713 WILMOT RD
COWICHAN BAY BC  V0R 1N1",03246048,1920020328165753430000,100,,143,MOSS ST,"143 MOSS ST
VICTORIA BC  V8V 4M2",FAIRFIELD
472861.7391,5363541.7149,1393,DALE MATHESON CARR-HILTON LABONTE LLP,00036015,APPROVED,20231220,20240101,20241231,PROFESSIONAL - DESIGNATED ACCOUNTANT,"Professional, scientific & technical services / Professional, scientific & technical services / Accounting, tax prep. & bookkeeping services",PROFESSIONAL - DESIGNATED ACCOUNTANT,"1500-1140 W. PENDER ST
VANCOUVER BC V6E 4G1",01037004,736920020726145259510000,100,409,645,FORT ST,"409-645 FORT ST
VICTORIA BC  V8W 1G2",DOWNTOWN
473006.2566,5365443.6736,1394,"BRANT, ERIN",00044150,APPROVED,20231205,20240101,20241231,PROFESSIONAL - HEALTH,Health care & social assistance / Ambulatory health care services / Offices of other health practitioners,PROFESSIONAL - HEALTH,"100-775 TOPAZ AVE
VICTORIA BC  V8T 4Z7",09691034,44844C110506092657830000,100,100,775,TOPAZ AVE,"100-775 TOPAZ AVE
VICTORIA BC  V8T 4Z7",BURNSIDE
472404.5816,5362636.7744,1395,COPPER MOUNTAIN CENTRE MELANIE BRANTON RMT,00042796,APPROVED,20240419,20240101,20241231,PROFESSIONAL - HEALTH,Health care & social assistance / Ambulatory health care services / Offices of other health practitioners,PROFESSIONAL - HEALTH,"202-239 MENZIES ST
VICTORIA BC  V8V 2G6",02143021,093920020920135255290000,100,202,239,MENZIES ST,"202-239 MENZIES ST
VICTORIA BC  V8V 2G6",JAMES BAY
472598.0349,5365610.0428,1396,DR.JEFF BRAUN CHIROPRACTOR,00044635,APPROVED,20240529,20240101,20241231,PROFESSIONAL - HEALTH,Health care & social assistance / Ambulatory health care services / Offices of other health practitioners,PROFESSIONAL - HEALTH,"550-2950 DOUGLAS ST 
VICTORIA BC V8T 4N4",10736018,736920020726110617670000,100,550,2950,DOUGLAS ST,"550-2950 DOUGLAS ST
VICTORIA BC  V8T 4N4",BURNSIDE
473251.3592,5363354.8095,1397,BREAKTHROUGH PROJECTS LTD,00046472,APPROVED,20240627,20240301,20241231,CONTRACTOR,Construction / Specialty trade contractors,CONTRACTOR,"300-848 COURTNEY ST
VICTORIA BC  V8W 1C4",01003007,104120020923131853710000,100,300,848,COURTNEY ST,"300-848 COURTNEY ST
VICTORIA BC  V8W 1C4",DOWNTOWN
473857.3145,5363477.4017,1398,BREAKWATER PEDIATRICS,00045005,APPROVED,20231127,20240101,20241231,PROFESSIONAL - PHYSICIAN,Health care & social assistance / Ambulatory health care services / Offices of physicians,PROFESSIONAL - PHYSICIAN,"328-1175 COOK ST
VICTORIA BC  V8V 4A1",07494033,852620020821135813990000,100,328,1175,COOK ST,"328-1175 COOK ST
VICTORIA BC  V8V 4A1",FERNWOOD
472356.0125,5364789.0758,1399,BRENRIC CONSTRUCTION LTD,2699,APPROVED,20231205,20240101,20241231,CONTRACTOR,Construction / Specialty trade contractors,CONTRACTOR,"471 JOHN ST
VICTORIA BC  V8T 5H1",017-727-758,1920020328210427880000,100,,471,JOHN ST,"471 JOHN ST
VICTORIA BC  V8T 5H1",BURNSIDE
473619.4411,5363423.3798,1400,TRENHOLME & COMPANY,00030326,APPROVED,20231212,20240101,20241231,BUSINESS SERVICES - ACCOUNTING,"Professional, scientific & technical services / Professional, scientific & technical services / Accounting, tax prep. & bookkeeping services",BUSINESS SERVICES - ACCOUNTING,"3RD FL-1007 FORT ST
VICTORIA BC  V8V 3K5",01530001,39518C090213153935750000,100,300,1007,FORT ST,"300-1007 FORT ST
VICTORIA BC  V8V 3K5",DOWNTOWN
473047.6532,5363706.431,1401,STUDIO 4 ATHLETICS,12927,APPROVED,20240206,20240101,20241231,PERSONAL SERVICES - HEALTH CLUB,"Arts, entertainment & recreation / Amusement, gambling & recreation industries / Other amusement & recreation industries",PERSONAL SERVICES - HEALTH CLUB,"2ND FLOOR 
715 YATES ST
VICTORIA BC  V8W 1L6",01022002,144120020926154404460000,100,,715,YATES ST,"715 YATES ST
VICTORIA BC  V8W 1L6",DOWNTOWN
472260.9802,5365982.9304,1402,BREWHA EQUIPMENT CO LTD,00032659,APPROVED,20231123,20240101,20241231,BUSINESS SERVICES - WAREHOUSING,"Admin., support, waste mgmt & remed. services / Administrative & support services / Business support services",BUSINESS SERVICES - WAREHOUSING,"3154 DELTA ST
VICTORIA BC  V8Z 1A7",10741006,1920020328211055080000,100,,3154,DELTA ST,"3154 DELTA ST
VICTORIA BC  V8Z 1A7",BURNSIDE
472734.9985,5365067.2995,1403,BREWIS ELECTRIC COMPANY LTD,2692,APPROVED,20240116,20240101,20241231,CONTRACTOR,Construction / Specialty trade contractors,CONTRACTOR,"638 HILLSIDE AVE
VICTORIA BC  V8T 1Z2",10708011,1920020328210232400000,100,,638,HILLSIDE AVE,"638 HILLSIDE AVE
VICTORIA BC  V8T 1Z2",BURNSIDE
473096.4084,5364560.8646,1404,BRIAN ROBERTS AUTO ELECTRIC LTD,2485,APPROVED,20231204,20240101,20241231,AUTOMOTIVE - BODY / SERVICE / REPAIR,Other services (exc. Public administration) / Repair & maintenance / Automotive r&m,AUTOMOTIVE - BODY / SERVICE / REPAIR,"720 PRINCESS AVE
VICTORIA BC  V8T 1K6",01012034,292320030114090108000000,100,,720,PRINCESS AVE,"720 PRINCESS AVE
VICTORIA BC  V8T 1K6",BURNSIDE
473065.9696,5365187.1605,1405,EPIC GAMES & MORE,00026626,APPROVED,20240312,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers / Used merchandise stores,RETAIL - GENERAL,"776 HILLSIDE AVE
VICTORIA BC  V8T 1Z6",09695014,01120C240209155706941123,100,,776,HILLSIDE AVE,"776 HILLSIDE AVE
VICTORIA BC  V8T 1Z6",BURNSIDE
473065.7457,5364421.1447,1406,BRIDGE FITNESS INC.,00043352,APPROVED,20240222,20240101,20241231,PERSONAL SERVICES - HEALTH,Other services (exc. Public administration) / Personal & laundry services / Personal care services,PERSONAL SERVICES - HEALTH,"D-2001 DOUGLAS ST
VICTORIA BC  V8T 4K9",01014025,736920020726104050880000,100,D,2001,DOUGLAS ST,"D-2001 DOUGLAS ST
VICTORIA BC  V8T 4K9",BURNSIDE
473588.8905,5362193.3466,1407,DR AMANDA BRIDGE,15422,APPROVED,20231128,20240101,20241231,PROFESSIONAL - DENTIST,Health care & social assistance / Ambulatory health care services / Offices of dentists,PROFESSIONAL - DENTIST,"205 COOK ST
VICTORIA BC  V8V 3X2",03229037,1920020328165126000000,100,,205,COOK ST,"205 COOK ST
VICTORIA BC  V8V 3X2",FAIRFIELD
472861.7391,5363541.7149,1408,BRIDGES FOR WOMEN SOCIETY,1439,APPROVED,20231120,20240101,20241231,NON PROFIT SOCIETY - GENERAL,"Other services (exc. Public administration) / Religious, grant-making, civic & similar orgs / Social advocacy organizations",NON PROFIT SOCIETY - GENERAL,"219 - 645 FORT ST
VICTORIA BC  V8W 1G2",01037004,736920020726145258930000,0,219,645,FORT ST,"219-645 FORT ST
VICTORIA BC  V8W 1G2",DOWNTOWN
472598.0349,5365610.0428,1409,"ROSS, SHEILA ROSS BK",00044401,APPROVED,20240105,20240101,20241231,PROFESSIONAL - GENERAL,"Professional, scientific & technical services / Professional, scientific & technical services",PROFESSIONAL - GENERAL,"550-2950 DOUGLAS ST
VICTORIA BC  V8T 4N4",10736018,736920020726110617670000,100,550,2950,DOUGLAS ST,"550-2950 DOUGLAS ST
VICTORIA BC  V8T 4N4",BURNSIDE
473021.3089,5364823.946,1410,VICTORIA AUTO SERVICE CENTRE,00034260,APPROVED,20231124,20240101,20241231,AUTOMOTIVE - BODY / SERVICE / REPAIR,Other services (exc. Public administration) / Repair & maintenance / Automotive r&m,AUTOMOTIVE - BODY / SERVICE / REPAIR,"712 BAY ST
VICTORIA BC  V8T 1R2",V06971013,17942C170630102734610000,100,,712,BAY ST,"712 BAY ST
VICTORIA BC  V8T 1R2",BURNSIDE
472075.0789,5365886.1146,1411,BC SPCA VICTORIA BRANCH,00034163,APPROVED,20231120,20240101,20241231,NON PROFIT SOCIETY - GENERAL,"Other services (exc. Public administration) / Religious, grant-making, civic & similar orgs / Social advocacy organizations",NON PROFIT SOCIETY - GENERAL,"1245 E 7TH AVE
VANCOUVER BC  V5T1R1",10745031,1920020328211158410000,0,,3150,NAPIER LANE,"3150 NAPIER LANE
VICTORIA BC  V8T 4V5",BURNSIDE
472765.9872,5363666.2533,1412,GARRICK'S HEAD PUB,5148,APPROVED,20240102,20240101,20241231,LIQUOR PRIMARY DOWNTOWN AREA W/PER SEAT CHARGE - GENERAL,Accommodation & food services / Food services & drinking places / Drinking places (alcoholic beverages),LIQUOR PRIMARY DOWNTOWN AREA W/PER SEAT CHARGE - GENERAL,"THE BEDFORD REGENCY
1140 GOVERNMENT ST
VICTORIA BC  V8W 1Y2",01066002,700820020719145102210000,860,,1140,GOVERNMENT ST,"1140 GOVERNMENT ST
VICTORIA BC  V8W 1Y2",DOWNTOWN
472765.9872,5363666.2533,1413,THE BEDFORD HOTEL,5145,APPROVED,20240102,20240101,20241231,TRANSIENT ACCOMMODATION - HOTEL,Accommodation & food services / Accommodation services / Traveller accommodation,TRANSIENT ACCOMMODATION - HOTEL,"THE BEDFORD REGENCY
1140 GOVERNMENT ST
VICTORIA BC  V8W 1Y2",01066002,700820020719145102210000,300,,1140,GOVERNMENT ST,"1140 GOVERNMENT ST
VICTORIA BC  V8W 1Y2",DOWNTOWN
475995.5523,5363777.6514,1414,OAK BAY HEARING CLINIC,22406,APPROVED,20231128,20240101,20241231,PROFESSIONAL - HEALTH,Health care & social assistance / Ambulatory health care services / Offices of other health practitioners,PROFESSIONAL - HEALTH,"1932 OAK BAY AVE
VICTORIA BC  V8R 1C9",028-524-721,88992C110317102041830000,100,D,1932,OAK BAY AVE,"D-1932 OAK BAY AVE
VICTORIA BC  V8R 1C9",SOUTH JUBILEE
472638.0001,5364982.6966,1415,BROADWELL METAL COMPANY,00037401,APPROVED,20240110,20240101,20241231,MANUFACTURING - GENERAL,Manufacturing,MANUFACTURING - GENERAL,"14-1585 OAKBAY AVE
VICTORIA BC  V8R 1A9",10713009,1920020328210342350000,100,,597,HILLSIDE AVE,"597 HILLSIDE AVE
VICTORIA BC  V8T 1Y8",BURNSIDE
472169.1657,5365906.3432,1416,HAMILTON HOPS & GRAPES,00043981,APPROVED,20240226,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"A-464 BURNSIDE RD E
VICTORIA BC  V8T 2X2",10742010,837520020819132426280000,100,A,464,BURNSIDE RD E,"A-464 BURNSIDE RD E
VICTORIA BC  V8T 2X2",BURNSIDE
473373.3732,5363523.3226,1417,MOTHER TREE COMMUNITY WELLNESS,00041700,APPROVED,20240213,20240101,20241231,PERSONAL SERVICES - HEALTH,Other services (exc. Public administration) / Personal & laundry services / Personal care services,PERSONAL SERVICES - HEALTH,"200-888 FORT ST
VICTORIA BC  V8W 1H8",01005013,64585C081127084840350000,100,200,888,FORT ST,"200-888 FORT ST
VICTORIA BC  V8W 1H8",DOWNTOWN
473582.5955,5362679.1567,1418,BROSS HOLDINGS INC,3694,APPROVED,20240103,20240101,20241231,NON-TRANSIENT ACCOMMODATION - ROOMS,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT ACCOMMODATION - ROOMS,"293 PROSPECT LAKE RD
RR 7
VICTORIA BC  V9E 1J7",03196014,1920020328163700620000,110,,1054,SOUTHGATE ST,"1054 SOUTHGATE ST
VICTORIA BC  V8V 2Z2",FAIRFIELD
475739.7495,5363777.4559,1419,SWEET NOTHING SUGARING SPA,00045561,APPROVED,20231219,20240101,20241231,PERSONAL SERVICES - ESTHETICS,Other services (exc. Public administration) / Personal & laundry services / Personal care services,PERSONAL SERVICES - ESTHETICS,"1836 OAK BAY AVE
VICTORIA BC  V8R 1C2",06385010,1920020328175255690000,100,,1836,OAK BAY AVE,"1836 OAK BAY AVE
VICTORIA BC  V8R 1C2",SOUTH JUBILEE
472961.1649,5363913.9822,1420,BROAD STREET CYCLE,23988,APPROVED,20231120,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"1419 BROAD ST
VICTORIA BC  V8W 2B2",01044009,413520021031093739620000,100,,1419,BROAD ST,"1419 BROAD ST
VICTORIA BC  V8W 2B2",DOWNTOWN
473109.3566,5363509.7096,1421,"PHO BOI, A TASTE OF VIETNAM",8638,APPROVED,20231127,20240101,20241231,RESTAURANT W/FOOD PRIMARY LIQUOR LIC. - GENERAL,Accommodation & food services / Food services & drinking places / Full-serv. rest. & limited-serv. eating place,RESTAURANT W/FOOD PRIMARY LIQUOR LIC. - GENERAL,"765 FORT ST
VICTORIA BC  V8W 1G9",01024009,218420021004092512370000,200,,765,FORT ST,"765 FORT ST
VICTORIA BC  V8W 1G9",DOWNTOWN
472900.6485,5363520.7976,1422,BROUGHTON STREET DELI,15292,APPROVED,20231127,20240101,20241231,RESTAURANT - GENERAL,Accommodation & food services / Food services & drinking places / Full-serv. rest. & limited-serv. eating place,RESTAURANT - GENERAL,"648 BROUGHTON ST
VICTORIA BC  V8W 1C9",01036004,171720020930104711290000,100,,648,BROUGHTON ST,"648 BROUGHTON ST
VICTORIA BC  V8W 1C9",DOWNTOWN
473226.6563,5363584.0598,1423,BROWN BROS AGENCIES LTD,1036,APPROVED,20231212,20240101,20241231,BUSINESS SERVICES - REAL ESTATE AGENCY,Real estate & rental & leasing / Real estate / Offices of real estate agents & brokers,BUSINESS SERVICES - REAL ESTATE AGENCY,"1125 BLANSHARD ST
VICTORIA BC  V8W 2H7",01005162,124120020924114129230000,100,,1125,BLANSHARD ST,"1125 BLANSHARD ST
VICTORIA BC  V8W 2H7",DOWNTOWN
473109.0673,5363567.9806,1424,BROWN BROS AGENCIES LTD,1780,APPROVED,20231212,20240101,20241231,MANAGEMENT - PARKING,Other services (exc. Public administration) / Personal & laundry services / Other personal services,PARKING - MANAGEMENT,"1125 BLANSHARD ST
VICTORIA BC  V8W 2H7",01023010,1920020328154911760000,100,,762,FORT ST,"762 FORT ST
VICTORIA BC  V8W 1H2",DOWNTOWN
473684.1376,5363170.3907,1425,BURDETT MANOR,00039650,APPROVED,20231212,20240101,20241231,NON-TRANSIENT ACCOMMODATION - APARTMENT,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT ACCOMMODATION - APARTMENT,"C/O BROWN BROS AGENCIES LTD
1125 BLANSHARD ST
VICTORIA BC  V8W 2H7",03205008,1920020328164104420000,500,,1065,BURDETT AVE,"1065 BURDETT AVE
VICTORIA BC  V8V 3G9",FAIRFIELD
473684.1376,5363170.3907,1426,BURDETT MANOR,00039651,APPROVED,20231212,20240101,20241231,WASHERS OR  DRYERS - VARIOUS,Real estate & rental & leasing / Real estate / Lessors of real estate,WASHERS OR  DRYERS - VARIOUS,"C/O BROWN BROS AGENCIES LTD
1125 BLANSHARD ST
VICTORIA BC  V8W 2H7",03205008,1920020328164104420000,44,,1065,BURDETT AVE,"1065 BURDETT AVE
VICTORIA BC  V8V 3G9",FAIRFIELD
473772.0473,5363749.1814,1427,JENSEN GROUP ARCHITECTS INC,7535,APPROVED,20240130,20240101,20241231,PROFESSIONAL - ARCHITECT,"Professional, scientific & technical services / Professional, scientific & technical services / Architectural, engineering & related services",PROFESSIONAL - ARCHITECT,"111-1034 JOHNSON ST
VICTORIA BC  V8V 3N7",000-169-277,1920020328160153750000,100,111,1034,JOHNSON ST,"111-1034 JOHNSON ST
VICTORIA BC  V8V 3N7",DOWNTOWN
